question_id,prompt_strategy,model,model_answer,raw_response,response_time,tokens_used,timestamp,correct_answer,score,result_id
MIR-2024-v01-t01-Q195,Prompt-001,o3-mini-2025-01-31,A,A,2.3315646648406982,219,2025-03-26T22:38:25.664341,A,3,MIR-2024-v01-t01-Q195-RespA-CorrectA-Score+3
MIR-2024-v01-t01-Q196,Prompt-001,o3-mini-2025-01-31,A,A,2.38461971282959,300,2025-03-26T22:38:28.549911,A,3,MIR-2024-v01-t01-Q196-RespA-CorrectA-Score+3
MIR-2024-v01-t01-Q197,Prompt-001,o3-mini-2025-01-31,B,B,1.559133768081665,315,2025-03-26T22:38:30.609980,B,3,MIR-2024-v01-t01-Q197-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q198,Prompt-001,o3-mini-2025-01-31,C,C,11.437242984771729,287,2025-03-26T22:38:42.548170,C,3,MIR-2024-v01-t01-Q198-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q199,Prompt-001,o3-mini-2025-01-31,D,D,5.006761074066162,243,2025-03-26T22:38:48.055839,D,3,MIR-2024-v01-t01-Q199-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q200,Prompt-001,o3-mini-2025-01-31,C,C,2.827399492263794,171,2025-03-26T22:38:51.384476,C,3,MIR-2024-v01-t01-Q200-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q201,Prompt-001,o3-mini-2025-01-31,B,B,5.39001989364624,210,2025-03-26T22:38:57.275435,B,3,MIR-2024-v01-t01-Q201-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q202,Prompt-001,o3-mini-2025-01-31,B,B,4.72718620300293,248,2025-03-26T22:39:02.503595,A,-1,MIR-2024-v01-t01-Q202-RespB-CorrectA-Score-1
MIR-2024-v01-t01-Q203,Prompt-001,o3-mini-2025-01-31,D,D,2.6710052490234375,231,2025-03-26T22:39:05.675518,D,3,MIR-2024-v01-t01-Q203-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q204,Prompt-001,o3-mini-2025-01-31,D,D,4.119017124176025,226,2025-03-26T22:39:10.295677,C,-1,MIR-2024-v01-t01-Q204-RespD-CorrectC-Score-1
MIR-2024-v01-t01-Q205,Prompt-001,o3-mini-2025-01-31,B,B,3.28849458694458,140,2025-03-26T22:39:14.085181,B,3,MIR-2024-v01-t01-Q205-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q206,Prompt-001,o3-mini-2025-01-31,C,C,3.9551501274108887,302,2025-03-26T22:39:18.541216,D,-1,MIR-2024-v01-t01-Q206-RespC-CorrectD-Score-1
MIR-2024-v01-t01-Q207,Prompt-001,o3-mini-2025-01-31,A,A,3.74594783782959,163,2025-03-26T22:39:22.788125,A,3,MIR-2024-v01-t01-Q207-RespA-CorrectA-Score+3
MIR-2024-v01-t01-Q208,Prompt-001,o3-mini-2025-01-31,B,B,4.838541746139526,269,2025-03-26T22:39:28.127601,B,3,MIR-2024-v01-t01-Q208-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q209,Prompt-001,o3-mini-2025-01-31,C,C,3.226834774017334,158,2025-03-26T22:39:31.855340,C,3,MIR-2024-v01-t01-Q209-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q210,Prompt-001,o3-mini-2025-01-31,INVALID,,6.667764663696289,176,2025-03-26T22:39:39.024030,B,0,MIR-2024-v01-t01-Q210-RespINVALID-CorrectB-Score+0
MIR-2024-v01-t01-Q027,Prompt-001,o3-mini-2025-01-31,C,C,4.604158401489258,146,2025-03-31T21:50:09.521994,C,3,MIR-2024-v01-t01-Q027-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q029,Prompt-001,o3-mini-2025-01-31,D,D,3.0408148765563965,197,2025-03-31T21:50:13.064191,D,3,MIR-2024-v01-t01-Q029-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q030,Prompt-001,o3-mini-2025-01-31,B,B,5.159227609634399,265,2025-03-31T21:50:18.724715,B,3,MIR-2024-v01-t01-Q030-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q031,Prompt-001,o3-mini-2025-01-31,D,D,2.5606043338775635,232,2025-03-31T21:50:21.786195,D,3,MIR-2024-v01-t01-Q031-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q032,Prompt-001,o3-mini-2025-01-31,A,A,1.8615036010742188,179,2025-03-31T21:50:24.148636,A,3,MIR-2024-v01-t01-Q032-RespA-CorrectA-Score+3
MIR-2024-v01-t01-Q027,Prompt-001,claude-3-7-sonnet-20250219,D,D,0.6996533870697021,146,2025-03-26T22:25:04.420038,C,-1,MIR-2024-v01-t01-Q027-RespD-CorrectC-Score-1
MIR-2024-v01-t01-Q029,Prompt-001,claude-3-7-sonnet-20250219,D,D,1.006075382232666,197,2025-03-26T22:25:05.927154,D,3,MIR-2024-v01-t01-Q029-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q030,Prompt-001,claude-3-7-sonnet-20250219,B,B,2.018847703933716,265,2025-03-26T22:25:08.447004,B,3,MIR-2024-v01-t01-Q030-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q031,Prompt-001,claude-3-7-sonnet-20250219,D,D,1.5351676940917969,232,2025-03-26T22:25:10.483098,D,3,MIR-2024-v01-t01-Q031-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q032,Prompt-001,claude-3-7-sonnet-20250219,A,A,0.9235100746154785,179,2025-03-26T22:25:11.907552,A,3,MIR-2024-v01-t01-Q032-RespA-CorrectA-Score+3
MIR-2024-v01-t01-Q027,Prompt-001,claude-3-7-sonnet-20250219,D,D,0.5548412799835205,146,2025-03-31T22:06:30.729514,C,-1,MIR-2024-v01-t01-Q027-RespD-CorrectC-Score-1
MIR-2024-v01-t01-Q029,Prompt-001,claude-3-7-sonnet-20250219,D,D,0.7263588905334473,197,2025-03-31T22:06:31.956678,D,3,MIR-2024-v01-t01-Q029-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q030,Prompt-001,claude-3-7-sonnet-20250219,B,B,0.8805906772613525,265,2025-03-31T22:06:33.338141,B,3,MIR-2024-v01-t01-Q030-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q031,Prompt-001,claude-3-7-sonnet-20250219,D,D,0.6563224792480469,232,2025-03-31T22:06:34.495377,D,3,MIR-2024-v01-t01-Q031-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q032,Prompt-001,claude-3-7-sonnet-20250219,A,A,1.0665905475616455,179,2025-03-31T22:06:36.063390,A,3,MIR-2024-v01-t01-Q032-RespA-CorrectA-Score+3
MIR-2024-v01-t01-Q033,Prompt-001,claude-3-7-sonnet-20250219,D,D,0.421522855758667,157,2025-03-31T22:06:36.985858,D,3,MIR-2024-v01-t01-Q033-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q034,Prompt-001,claude-3-7-sonnet-20250219,D,D,0.7289526462554932,193,2025-03-31T22:06:38.215697,D,3,MIR-2024-v01-t01-Q034-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q035,Prompt-001,claude-3-7-sonnet-20250219,B,B,1.1542110443115234,200,2025-03-31T22:06:39.870792,B,3,MIR-2024-v01-t01-Q035-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q036,Prompt-001,claude-3-7-sonnet-20250219,D,D,0.6984384059906006,196,2025-03-31T22:06:41.070097,D,3,MIR-2024-v01-t01-Q036-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q037,Prompt-001,claude-3-7-sonnet-20250219,D,D,0.9369323253631592,230,2025-03-31T22:06:42.507914,C,-1,MIR-2024-v01-t01-Q037-RespD-CorrectC-Score-1
MIR-2024-v01-t01-Q038,Prompt-001,claude-3-7-sonnet-20250219,C,C,0.6456677913665771,261,2025-03-31T22:06:43.654421,C,3,MIR-2024-v01-t01-Q038-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q039,Prompt-001,claude-3-7-sonnet-20250219,D,D,0.8772292137145996,280,2025-03-31T22:06:45.032529,D,3,MIR-2024-v01-t01-Q039-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q040,Prompt-001,claude-3-7-sonnet-20250219,A,A,0.5747647285461426,143,2025-03-31T22:06:46.108173,A,3,MIR-2024-v01-t01-Q040-RespA-CorrectA-Score+3
MIR-2024-v01-t01-Q041,Prompt-001,claude-3-7-sonnet-20250219,D,D,1.5869483947753906,209,2025-03-31T22:06:48.195993,D,3,MIR-2024-v01-t01-Q041-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q042,Prompt-001,claude-3-7-sonnet-20250219,C,C,1.5919041633605957,174,2025-03-31T22:06:50.288794,C,3,MIR-2024-v01-t01-Q042-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q043,Prompt-001,claude-3-7-sonnet-20250219,C,C,1.3512661457061768,208,2025-03-31T22:06:52.140934,B,-1,MIR-2024-v01-t01-Q043-RespC-CorrectB-Score-1
MIR-2024-v01-t01-Q044,Prompt-001,claude-3-7-sonnet-20250219,D,D,0.7117350101470947,243,2025-03-31T22:06:53.353652,D,3,MIR-2024-v01-t01-Q044-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q045,Prompt-001,claude-3-7-sonnet-20250219,A,A,0.7025661468505859,237,2025-03-31T22:06:54.557111,D,-1,MIR-2024-v01-t01-Q045-RespA-CorrectD-Score-1
MIR-2024-v01-t01-Q046,Prompt-001,claude-3-7-sonnet-20250219,A,A,0.6931347846984863,247,2025-03-31T22:06:55.751105,A,3,MIR-2024-v01-t01-Q046-RespA-CorrectA-Score+3
MIR-2024-v01-t01-Q047,Prompt-001,claude-3-7-sonnet-20250219,A,A,0.4827432632446289,139,2025-03-31T22:06:56.734720,A,3,MIR-2024-v01-t01-Q047-RespA-CorrectA-Score+3
MIR-2024-v01-t01-Q048,Prompt-001,claude-3-7-sonnet-20250219,A,A,0.8167819976806641,184,2025-03-31T22:06:58.052401,A,3,MIR-2024-v01-t01-Q048-RespA-CorrectA-Score+3
MIR-2024-v01-t01-Q049,Prompt-001,claude-3-7-sonnet-20250219,D,D,0.761568546295166,209,2025-03-31T22:06:59.314878,D,3,MIR-2024-v01-t01-Q049-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q050,Prompt-001,claude-3-7-sonnet-20250219,B,B,0.9145565032958984,195,2025-03-31T22:07:00.730273,B,3,MIR-2024-v01-t01-Q050-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q051,Prompt-001,claude-3-7-sonnet-20250219,C,C,0.8496828079223633,193,2025-03-31T22:07:02.080874,C,3,MIR-2024-v01-t01-Q051-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q052,Prompt-001,claude-3-7-sonnet-20250219,B,B,1.3728017807006836,221,2025-03-31T22:07:03.954536,B,3,MIR-2024-v01-t01-Q052-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q053,Prompt-001,claude-3-7-sonnet-20250219,D,D,1.2596023082733154,213,2025-03-31T22:07:05.714993,D,3,MIR-2024-v01-t01-Q053-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q054,Prompt-001,claude-3-7-sonnet-20250219,B,B,1.0397486686706543,289,2025-03-31T22:07:07.255717,B,3,MIR-2024-v01-t01-Q054-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q055,Prompt-001,claude-3-7-sonnet-20250219,A,A,1.0258996486663818,331,2025-03-31T22:07:08.782553,A,3,MIR-2024-v01-t01-Q055-RespA-CorrectA-Score+3
MIR-2024-v01-t01-Q057,Prompt-001,claude-3-7-sonnet-20250219,C,C,1.0709455013275146,279,2025-03-31T22:07:10.354489,C,3,MIR-2024-v01-t01-Q057-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q058,Prompt-001,claude-3-7-sonnet-20250219,B,B,0.8583886623382568,213,2025-03-31T22:07:11.713890,B,3,MIR-2024-v01-t01-Q058-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q059,Prompt-001,claude-3-7-sonnet-20250219,D,D,0.8872208595275879,158,2025-03-31T22:07:13.102059,D,3,MIR-2024-v01-t01-Q059-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q060,Prompt-001,claude-3-7-sonnet-20250219,A,A,0.7254242897033691,256,2025-03-31T22:07:14.328455,A,3,MIR-2024-v01-t01-Q060-RespA-CorrectA-Score+3
MIR-2024-v01-t01-Q061,Prompt-001,claude-3-7-sonnet-20250219,A,A,0.765843391418457,235,2025-03-31T22:07:15.595549,A,3,MIR-2024-v01-t01-Q061-RespA-CorrectA-Score+3
MIR-2024-v01-t01-Q062,Prompt-001,claude-3-7-sonnet-20250219,D,D,0.45752644538879395,148,2025-03-31T22:07:16.554001,D,3,MIR-2024-v01-t01-Q062-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q063,Prompt-001,claude-3-7-sonnet-20250219,B,B,0.5379292964935303,167,2025-03-31T22:07:17.592843,B,3,MIR-2024-v01-t01-Q063-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q064,Prompt-001,claude-3-7-sonnet-20250219,D,D,1.3680174350738525,221,2025-03-31T22:07:19.461859,D,3,MIR-2024-v01-t01-Q064-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q065,Prompt-001,claude-3-7-sonnet-20250219,A,A,1.3135297298431396,252,2025-03-31T22:07:21.276356,A,3,MIR-2024-v01-t01-Q065-RespA-CorrectA-Score+3
MIR-2024-v01-t01-Q066,Prompt-001,claude-3-7-sonnet-20250219,A,A,0.9659810066223145,197,2025-03-31T22:07:22.743242,A,3,MIR-2024-v01-t01-Q066-RespA-CorrectA-Score+3
MIR-2024-v01-t01-Q067,Prompt-001,claude-3-7-sonnet-20250219,B,B,1.093303918838501,245,2025-03-31T22:07:24.337396,B,3,MIR-2024-v01-t01-Q067-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q068,Prompt-001,claude-3-7-sonnet-20250219,A,A,0.946984052658081,330,2025-03-31T22:07:25.785327,B,-1,MIR-2024-v01-t01-Q068-RespA-CorrectB-Score-1
MIR-2024-v01-t01-Q069,Prompt-001,claude-3-7-sonnet-20250219,A,A,0.9042909145355225,230,2025-03-31T22:07:27.190506,B,-1,MIR-2024-v01-t01-Q069-RespA-CorrectB-Score-1
MIR-2024-v01-t01-Q070,Prompt-001,claude-3-7-sonnet-20250219,A,A,0.6836774349212646,208,2025-03-31T22:07:28.375138,A,3,MIR-2024-v01-t01-Q070-RespA-CorrectA-Score+3
MIR-2024-v01-t01-Q071,Prompt-001,claude-3-7-sonnet-20250219,D,D,0.36567139625549316,167,2025-03-31T22:07:29.241729,D,3,MIR-2024-v01-t01-Q071-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q072,Prompt-001,claude-3-7-sonnet-20250219,A,A,0.9539494514465332,189,2025-03-31T22:07:30.696646,A,3,MIR-2024-v01-t01-Q072-RespA-CorrectA-Score+3
MIR-2024-v01-t01-Q073,Prompt-001,claude-3-7-sonnet-20250219,D,D,0.42528843879699707,141,2025-03-31T22:07:31.622870,D,3,MIR-2024-v01-t01-Q073-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q074,Prompt-001,claude-3-7-sonnet-20250219,C,C,0.9151277542114258,146,2025-03-31T22:07:33.038919,C,3,MIR-2024-v01-t01-Q074-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q075,Prompt-001,claude-3-7-sonnet-20250219,A,A,0.8555502891540527,222,2025-03-31T22:07:34.395446,A,3,MIR-2024-v01-t01-Q075-RespA-CorrectA-Score+3
MIR-2024-v01-t01-Q076,Prompt-001,claude-3-7-sonnet-20250219,B,B,1.0207159519195557,209,2025-03-31T22:07:35.917155,B,3,MIR-2024-v01-t01-Q076-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q077,Prompt-001,claude-3-7-sonnet-20250219,B,B,0.6813805103302002,195,2025-03-31T22:07:37.099652,B,3,MIR-2024-v01-t01-Q077-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q078,Prompt-001,claude-3-7-sonnet-20250219,B,B,0.8821370601654053,235,2025-03-31T22:07:38.482773,B,3,MIR-2024-v01-t01-Q078-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q079,Prompt-001,claude-3-7-sonnet-20250219,C,C,1.0554542541503906,237,2025-03-31T22:07:40.039084,C,3,MIR-2024-v01-t01-Q079-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q080,Prompt-001,claude-3-7-sonnet-20250219,C,C,1.0120532512664795,230,2025-03-31T22:07:41.552132,C,3,MIR-2024-v01-t01-Q080-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q081,Prompt-001,claude-3-7-sonnet-20250219,C,C,0.6718006134033203,280,2025-03-31T22:07:42.724841,C,3,MIR-2024-v01-t01-Q081-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q082,Prompt-001,claude-3-7-sonnet-20250219,D,D,0.8356819152832031,266,2025-03-31T22:07:44.061388,D,3,MIR-2024-v01-t01-Q082-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q083,Prompt-001,claude-3-7-sonnet-20250219,B,B,0.665898323059082,237,2025-03-31T22:07:45.228089,B,3,MIR-2024-v01-t01-Q083-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q084,Prompt-001,claude-3-7-sonnet-20250219,A,A,1.0249559879302979,261,2025-03-31T22:07:46.753958,D,-1,MIR-2024-v01-t01-Q084-RespA-CorrectD-Score-1
MIR-2024-v01-t01-Q085,Prompt-001,claude-3-7-sonnet-20250219,C,C,0.6336956024169922,204,2025-03-31T22:07:47.888538,C,3,MIR-2024-v01-t01-Q085-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q086,Prompt-001,claude-3-7-sonnet-20250219,C,C,0.43018674850463867,169,2025-03-31T22:07:48.819686,C,3,MIR-2024-v01-t01-Q086-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q087,Prompt-001,claude-3-7-sonnet-20250219,A,A,0.9729151725769043,215,2025-03-31T22:07:50.293556,A,3,MIR-2024-v01-t01-Q087-RespA-CorrectA-Score+3
MIR-2024-v01-t01-Q088,Prompt-001,claude-3-7-sonnet-20250219,D,D,0.5650012493133545,319,2025-03-31T22:07:51.359556,D,3,MIR-2024-v01-t01-Q088-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q089,Prompt-001,claude-3-7-sonnet-20250219,B,B,0.9198229312896729,253,2025-03-31T22:07:52.780246,B,3,MIR-2024-v01-t01-Q089-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q090,Prompt-001,claude-3-7-sonnet-20250219,A,A,1.6042349338531494,254,2025-03-31T22:07:54.885362,A,3,MIR-2024-v01-t01-Q090-RespA-CorrectA-Score+3
MIR-2024-v01-t01-Q091,Prompt-001,claude-3-7-sonnet-20250219,B,B,0.7378730773925781,200,2025-03-31T22:07:56.124246,B,3,MIR-2024-v01-t01-Q091-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q092,Prompt-001,claude-3-7-sonnet-20250219,C,C,0.7722389698028564,182,2025-03-31T22:07:57.397380,C,3,MIR-2024-v01-t01-Q092-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q093,Prompt-001,claude-3-7-sonnet-20250219,B,B,0.7030253410339355,248,2025-03-31T22:07:58.601296,B,3,MIR-2024-v01-t01-Q093-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q094,Prompt-001,claude-3-7-sonnet-20250219,C,C,0.7240216732025146,230,2025-03-31T22:07:59.826196,C,3,MIR-2024-v01-t01-Q094-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q095,Prompt-001,claude-3-7-sonnet-20250219,A,A,0.7976739406585693,227,2025-03-31T22:08:01.124856,A,3,MIR-2024-v01-t01-Q095-RespA-CorrectA-Score+3
MIR-2024-v01-t01-Q096,Prompt-001,claude-3-7-sonnet-20250219,C,C,0.5316011905670166,149,2025-03-31T22:08:02.157358,C,3,MIR-2024-v01-t01-Q096-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q097,Prompt-001,claude-3-7-sonnet-20250219,D,D,0.8982388973236084,166,2025-03-31T22:08:03.556463,D,3,MIR-2024-v01-t01-Q097-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q098,Prompt-001,claude-3-7-sonnet-20250219,C,C,0.7610468864440918,214,2025-03-31T22:08:04.818360,C,3,MIR-2024-v01-t01-Q098-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q099,Prompt-001,claude-3-7-sonnet-20250219,A,A,0.8821909427642822,208,2025-03-31T22:08:06.201466,A,3,MIR-2024-v01-t01-Q099-RespA-CorrectA-Score+3
MIR-2024-v01-t01-Q100,Prompt-001,claude-3-7-sonnet-20250219,C,C,0.6308872699737549,218,2025-03-31T22:08:07.333228,C,3,MIR-2024-v01-t01-Q100-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q101,Prompt-001,claude-3-7-sonnet-20250219,B,B,0.7132360935211182,149,2025-03-31T22:08:08.547291,B,3,MIR-2024-v01-t01-Q101-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q102,Prompt-001,claude-3-7-sonnet-20250219,D,D,0.6389451026916504,189,2025-03-31T22:08:09.687085,D,3,MIR-2024-v01-t01-Q102-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q103,Prompt-001,claude-3-7-sonnet-20250219,A,A,0.7790939807891846,260,2025-03-31T22:08:10.967107,A,3,MIR-2024-v01-t01-Q103-RespA-CorrectA-Score+3
MIR-2024-v01-t01-Q104,Prompt-001,claude-3-7-sonnet-20250219,C,C,0.8458645343780518,263,2025-03-31T22:08:12.313842,C,3,MIR-2024-v01-t01-Q104-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q105,Prompt-001,claude-3-7-sonnet-20250219,A,A,0.7153756618499756,227,2025-03-31T22:08:13.530117,A,3,MIR-2024-v01-t01-Q105-RespA-CorrectA-Score+3
MIR-2024-v01-t01-Q106,Prompt-001,claude-3-7-sonnet-20250219,C,C,0.9584352970123291,196,2025-03-31T22:08:14.989484,C,3,MIR-2024-v01-t01-Q106-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q107,Prompt-001,claude-3-7-sonnet-20250219,B,B,0.9129037857055664,171,2025-03-31T22:08:16.403273,B,3,MIR-2024-v01-t01-Q107-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q108,Prompt-001,claude-3-7-sonnet-20250219,D,D,0.8127944469451904,236,2025-03-31T22:08:17.717001,D,3,MIR-2024-v01-t01-Q108-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q109,Prompt-001,claude-3-7-sonnet-20250219,B,B,0.4153883457183838,141,2025-03-31T22:08:18.633334,B,3,MIR-2024-v01-t01-Q109-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q110,Prompt-001,claude-3-7-sonnet-20250219,C,C,0.713782787322998,170,2025-03-31T22:08:19.848026,C,3,MIR-2024-v01-t01-Q110-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q111,Prompt-001,claude-3-7-sonnet-20250219,A,A,0.7432143688201904,175,2025-03-31T22:08:21.092191,A,3,MIR-2024-v01-t01-Q111-RespA-CorrectA-Score+3
MIR-2024-v01-t01-Q112,Prompt-001,claude-3-7-sonnet-20250219,C,C,0.7755312919616699,299,2025-03-31T22:08:22.368648,C,3,MIR-2024-v01-t01-Q112-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q113,Prompt-001,claude-3-7-sonnet-20250219,B,B,0.81144118309021,279,2025-03-31T22:08:23.681033,B,3,MIR-2024-v01-t01-Q113-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q114,Prompt-001,claude-3-7-sonnet-20250219,D,D,0.48937368392944336,149,2025-03-31T22:08:24.671313,D,3,MIR-2024-v01-t01-Q114-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q115,Prompt-001,claude-3-7-sonnet-20250219,D,D,0.7706427574157715,358,2025-03-31T22:08:25.942926,D,3,MIR-2024-v01-t01-Q115-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q116,Prompt-001,claude-3-7-sonnet-20250219,C,C,0.9539141654968262,169,2025-03-31T22:08:27.397762,C,3,MIR-2024-v01-t01-Q116-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q117,Prompt-001,claude-3-7-sonnet-20250219,A,A,0.5502257347106934,153,2025-03-31T22:08:28.448909,A,3,MIR-2024-v01-t01-Q117-RespA-CorrectA-Score+3
MIR-2024-v01-t01-Q118,Prompt-001,claude-3-7-sonnet-20250219,D,D,0.7312397956848145,202,2025-03-31T22:08:29.681001,D,3,MIR-2024-v01-t01-Q118-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q119,Prompt-001,claude-3-7-sonnet-20250219,C,C,0.7088336944580078,263,2025-03-31T22:08:30.890699,C,3,MIR-2024-v01-t01-Q119-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q120,Prompt-001,claude-3-7-sonnet-20250219,B,B,0.8613436222076416,166,2025-03-31T22:08:32.252910,B,3,MIR-2024-v01-t01-Q120-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q121,Prompt-001,claude-3-7-sonnet-20250219,D,D,0.6531755924224854,215,2025-03-31T22:08:33.406946,D,3,MIR-2024-v01-t01-Q121-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q122,Prompt-001,claude-3-7-sonnet-20250219,C,C,0.7807919979095459,224,2025-03-31T22:08:34.688615,C,3,MIR-2024-v01-t01-Q122-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q123,Prompt-001,claude-3-7-sonnet-20250219,C,C,0.7767071723937988,205,2025-03-31T22:08:35.966217,C,3,MIR-2024-v01-t01-Q123-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q124,Prompt-001,claude-3-7-sonnet-20250219,C,C,1.0078771114349365,353,2025-03-31T22:08:37.474986,C,3,MIR-2024-v01-t01-Q124-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q125,Prompt-001,claude-3-7-sonnet-20250219,D,D,0.7187502384185791,180,2025-03-31T22:08:38.694807,D,3,MIR-2024-v01-t01-Q125-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q126,Prompt-001,claude-3-7-sonnet-20250219,D,D,0.6692171096801758,235,2025-03-31T22:08:39.864917,D,3,MIR-2024-v01-t01-Q126-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q127,Prompt-001,claude-3-7-sonnet-20250219,B,B,0.891040563583374,165,2025-03-31T22:08:41.256836,B,3,MIR-2024-v01-t01-Q127-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q128,Prompt-001,claude-3-7-sonnet-20250219,D,D,0.8758664131164551,331,2025-03-31T22:08:42.633557,D,3,MIR-2024-v01-t01-Q128-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q129,Prompt-001,claude-3-7-sonnet-20250219,A,A,0.8679249286651611,205,2025-03-31T22:08:44.002322,A,3,MIR-2024-v01-t01-Q129-RespA-CorrectA-Score+3
MIR-2024-v01-t01-Q130,Prompt-001,claude-3-7-sonnet-20250219,D,D,0.9022338390350342,183,2025-03-31T22:08:45.405400,D,3,MIR-2024-v01-t01-Q130-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q131,Prompt-001,claude-3-7-sonnet-20250219,D,D,0.8048701286315918,348,2025-03-31T22:08:46.711326,D,3,MIR-2024-v01-t01-Q131-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q132,Prompt-001,claude-3-7-sonnet-20250219,A,A,0.8866450786590576,200,2025-03-31T22:08:48.098845,A,3,MIR-2024-v01-t01-Q132-RespA-CorrectA-Score+3
MIR-2024-v01-t01-Q133,Prompt-001,claude-3-7-sonnet-20250219,B,B,1.0596923828125,340,2025-03-31T22:08:49.659378,B,3,MIR-2024-v01-t01-Q133-RespB-CorrectB-Score+3
