question_id,prompt_strategy,model,model_answer,raw_response,response_time,tokens_used,timestamp,correct_answer,score,result_id,correct
MIR-2024-v01-t01-Q207,Prompt-002,o3-mini-2025-01-31,A,A,4.51823353767395,271,2025-03-17T23:08:41.060646,A,3,MIR-2024-v01-t01-Q207-RespA-CorrectA-Score+3,True
MIR-2024-v01-t01-Q208,Prompt-002,o3-mini-2025-01-31,A,A,2.645944595336914,206,2025-03-17T23:08:44.207600,A,3,MIR-2024-v01-t01-Q208-RespA-CorrectA-Score+3,True
MIR-2024-v01-t01-Q209,Prompt-002,o3-mini-2025-01-31,C,C,4.997840404510498,169,2025-03-17T23:08:49.706367,B,-1,MIR-2024-v01-t01-Q209-RespC-CorrectB-Score-1,False
MIR-2024-v01-t01-Q210,Prompt-002,o3-mini-2025-01-31,D,D,5.857142448425293,288,2025-03-17T23:08:56.064394,D,3,MIR-2024-v01-t01-Q210-RespD-CorrectD-Score+3,True
MIR-2024-v01-t01-Q026,Prompt-001,claude-3-7-sonnet-20250219,B,B,1.2958927154541016,252,2025-03-17T22:42:54.038033,B,3,MIR-2024-v01-t01-Q026-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q027,Prompt-001,claude-3-7-sonnet-20250219,C,C,1.3029003143310547,202,2025-03-17T22:42:55.841858,C,3,MIR-2024-v01-t01-Q027-RespC-CorrectC-Score+3,True
MIR-2024-v01-t01-Q028,Prompt-001,claude-3-7-sonnet-20250219,A,A,1.255805253982544,200,2025-03-17T22:42:57.598627,A,3,MIR-2024-v01-t01-Q028-RespA-CorrectA-Score+3,True
MIR-2024-v01-t01-Q029,Prompt-001,claude-3-7-sonnet-20250219,B,B,1.7980973720550537,206,2025-03-17T22:42:59.897673,B,3,MIR-2024-v01-t01-Q029-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q030,Prompt-001,claude-3-7-sonnet-20250219,C,C,0.9726965427398682,218,2025-03-17T22:43:01.371462,C,3,MIR-2024-v01-t01-Q030-RespC-CorrectC-Score+3,True
MIR-2024-v01-t01-Q026,Prompt-001,claude-3-7-sonnet-20250219,B,B,2.2213687896728516,252,2025-03-17T23:08:58.821799,B,3,MIR-2024-v01-t01-Q026-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q027,Prompt-001,claude-3-7-sonnet-20250219,C,C,1.2233142852783203,202,2025-03-17T23:09:00.546057,C,3,MIR-2024-v01-t01-Q027-RespC-CorrectC-Score+3,True
MIR-2024-v01-t01-Q028,Prompt-001,claude-3-7-sonnet-20250219,A,A,1.1357874870300293,200,2025-03-17T23:09:02.182716,A,3,MIR-2024-v01-t01-Q028-RespA-CorrectA-Score+3,True
MIR-2024-v01-t01-Q029,Prompt-001,claude-3-7-sonnet-20250219,B,B,1.011838674545288,206,2025-03-17T23:09:03.695477,B,3,MIR-2024-v01-t01-Q029-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q030,Prompt-001,claude-3-7-sonnet-20250219,C,C,1.128467321395874,218,2025-03-17T23:09:05.324900,C,3,MIR-2024-v01-t01-Q030-RespC-CorrectC-Score+3,True
MIR-2024-v01-t01-Q031,Prompt-001,claude-3-7-sonnet-20250219,D,D,1.2625012397766113,234,2025-03-17T23:09:07.088265,D,3,MIR-2024-v01-t01-Q031-RespD-CorrectD-Score+3,True
MIR-2024-v01-t01-Q032,Prompt-001,claude-3-7-sonnet-20250219,C,C,1.159611463546753,192,2025-03-17T23:09:08.748875,A,-1,MIR-2024-v01-t01-Q032-RespC-CorrectA-Score-1,False
MIR-2024-v01-t01-Q033,Prompt-001,claude-3-7-sonnet-20250219,C,C,0.698357343673706,156,2025-03-17T23:09:09.948275,C,3,MIR-2024-v01-t01-Q033-RespC-CorrectC-Score+3,True
MIR-2024-v01-t01-Q034,Prompt-001,claude-3-7-sonnet-20250219,B,B,0.6221044063568115,170,2025-03-17T23:09:11.071360,B,3,MIR-2024-v01-t01-Q034-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q035,Prompt-001,claude-3-7-sonnet-20250219,D,D,2.3171963691711426,230,2025-03-17T23:09:13.889738,D,3,MIR-2024-v01-t01-Q035-RespD-CorrectD-Score+3,True
MIR-2024-v01-t01-Q036,Prompt-001,claude-3-7-sonnet-20250219,D,D,1.1985085010528564,235,2025-03-17T23:09:15.589180,D,3,MIR-2024-v01-t01-Q036-RespD-CorrectD-Score+3,True
MIR-2024-v01-t01-Q037,Prompt-001,claude-3-7-sonnet-20250219,A,A,1.2649974822998047,244,2025-03-17T23:09:17.355064,A,3,MIR-2024-v01-t01-Q037-RespA-CorrectA-Score+3,True
MIR-2024-v01-t01-Q038,Prompt-001,claude-3-7-sonnet-20250219,A,A,2.3200671672821045,219,2025-03-17T23:09:20.176055,A,3,MIR-2024-v01-t01-Q038-RespA-CorrectA-Score+3,True
MIR-2024-v01-t01-Q039,Prompt-001,claude-3-7-sonnet-20250219,C,C,2.5484204292297363,221,2025-03-17T23:09:23.225413,C,3,MIR-2024-v01-t01-Q039-RespC-CorrectC-Score+3,True
MIR-2024-v01-t01-Q040,Prompt-001,claude-3-7-sonnet-20250219,B,B,2.9190046787261963,193,2025-03-17T23:09:26.645356,B,3,MIR-2024-v01-t01-Q040-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q041,Prompt-001,claude-3-7-sonnet-20250219,C,C,2.1696345806121826,222,2025-03-17T23:09:29.315942,C,3,MIR-2024-v01-t01-Q041-RespC-CorrectC-Score+3,True
MIR-2024-v01-t01-Q042,Prompt-001,claude-3-7-sonnet-20250219,A,A,1.2659742832183838,185,2025-03-17T23:09:31.082912,D,-1,MIR-2024-v01-t01-Q042-RespA-CorrectD-Score-1,False
MIR-2024-v01-t01-Q043,Prompt-001,claude-3-7-sonnet-20250219,A,A,1.9905760288238525,250,2025-03-17T23:09:33.574424,A,3,MIR-2024-v01-t01-Q043-RespA-CorrectA-Score+3,True
MIR-2024-v01-t01-Q044,Prompt-001,claude-3-7-sonnet-20250219,D,D,1.8176238536834717,152,2025-03-17T23:09:35.892945,D,3,MIR-2024-v01-t01-Q044-RespD-CorrectD-Score+3,True
MIR-2024-v01-t01-Q045,Prompt-001,claude-3-7-sonnet-20250219,A,A,0.6833722591400146,150,2025-03-17T23:09:37.077261,D,-1,MIR-2024-v01-t01-Q045-RespA-CorrectD-Score-1,False
MIR-2024-v01-t01-Q046,Prompt-001,claude-3-7-sonnet-20250219,B,B,0.639716625213623,172,2025-03-17T23:09:38.217938,B,3,MIR-2024-v01-t01-Q046-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q047,Prompt-001,claude-3-7-sonnet-20250219,C,C,2.105910301208496,300,2025-03-17T23:09:40.824751,C,3,MIR-2024-v01-t01-Q047-RespC-CorrectC-Score+3,True
MIR-2024-v01-t01-Q048,Prompt-001,claude-3-7-sonnet-20250219,C,C,2.501654624938965,188,2025-03-17T23:09:43.827236,C,3,MIR-2024-v01-t01-Q048-RespC-CorrectC-Score+3,True
MIR-2024-v01-t01-Q049,Prompt-001,claude-3-7-sonnet-20250219,B,B,2.16726016998291,292,2025-03-17T23:09:46.495441,B,3,MIR-2024-v01-t01-Q049-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q050,Prompt-001,claude-3-7-sonnet-20250219,C,C,2.2553281784057617,171,2025-03-17T23:09:49.251642,C,3,MIR-2024-v01-t01-Q050-RespC-CorrectC-Score+3,True
MIR-2024-v01-t01-Q051,Prompt-001,claude-3-7-sonnet-20250219,C,C,1.7539455890655518,146,2025-03-17T23:09:51.506502,A,-1,MIR-2024-v01-t01-Q051-RespC-CorrectA-Score-1,False
MIR-2024-v01-t01-Q052,Prompt-001,claude-3-7-sonnet-20250219,D,D,1.7931807041168213,140,2025-03-17T23:09:53.800650,D,3,MIR-2024-v01-t01-Q052-RespD-CorrectD-Score+3,True
MIR-2024-v01-t01-Q053,Prompt-001,claude-3-7-sonnet-20250219,C,C,1.7135286331176758,126,2025-03-17T23:09:56.015097,C,3,MIR-2024-v01-t01-Q053-RespC-CorrectC-Score+3,True
MIR-2024-v01-t01-Q054,Prompt-001,claude-3-7-sonnet-20250219,B,B,2.414520263671875,153,2025-03-17T23:09:58.930558,B,3,MIR-2024-v01-t01-Q054-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q055,Prompt-001,claude-3-7-sonnet-20250219,C,C,1.710050106048584,166,2025-03-17T23:10:01.141578,C,3,MIR-2024-v01-t01-Q055-RespC-CorrectC-Score+3,True
MIR-2024-v01-t01-Q056,Prompt-001,claude-3-7-sonnet-20250219,D,D,1.6495387554168701,191,2025-03-17T23:10:03.292057,D,3,MIR-2024-v01-t01-Q056-RespD-CorrectD-Score+3,True
MIR-2024-v01-t01-Q057,Prompt-001,claude-3-7-sonnet-20250219,A,A,1.4760231971740723,175,2025-03-17T23:10:05.269015,A,3,MIR-2024-v01-t01-Q057-RespA-CorrectA-Score+3,True
MIR-2024-v01-t01-Q058,Prompt-001,claude-3-7-sonnet-20250219,N,N,3.0699899196624756,191,2025-03-17T23:10:08.839935,A,0,MIR-2024-v01-t01-Q058-RespN-CorrectA-Score+0,False
MIR-2024-v01-t01-Q059,Prompt-001,claude-3-7-sonnet-20250219,A,A,1.094968318939209,257,2025-03-17T23:10:10.436042,A,3,MIR-2024-v01-t01-Q059-RespA-CorrectA-Score+3,True
MIR-2024-v01-t01-Q060,Prompt-001,claude-3-7-sonnet-20250219,A,A,2.0133888721466064,144,2025-03-17T23:10:12.950370,A,3,MIR-2024-v01-t01-Q060-RespA-CorrectA-Score+3,True
MIR-2024-v01-t01-Q061,Prompt-001,claude-3-7-sonnet-20250219,A,A,1.197737216949463,244,2025-03-17T23:10:14.649201,A,3,MIR-2024-v01-t01-Q061-RespA-CorrectA-Score+3,True
MIR-2024-v01-t01-Q062,Prompt-001,claude-3-7-sonnet-20250219,D,D,1.160844087600708,178,2025-03-17T23:10:16.311127,D,3,MIR-2024-v01-t01-Q062-RespD-CorrectD-Score+3,True
MIR-2024-v01-t01-Q063,Prompt-001,claude-3-7-sonnet-20250219,D,D,1.2827417850494385,232,2025-03-17T23:10:18.094831,D,3,MIR-2024-v01-t01-Q063-RespD-CorrectD-Score+3,True
MIR-2024-v01-t01-Q064,Prompt-001,claude-3-7-sonnet-20250219,B,B,1.2229106426239014,215,2025-03-17T23:10:19.818661,0,-1,MIR-2024-v01-t01-Q064-RespB-Correct0-Score-1,False
MIR-2024-v01-t01-Q065,Prompt-001,claude-3-7-sonnet-20250219,D,D,1.2453320026397705,306,2025-03-17T23:10:21.564977,D,3,MIR-2024-v01-t01-Q065-RespD-CorrectD-Score+3,True
MIR-2024-v01-t01-Q066,Prompt-001,claude-3-7-sonnet-20250219,C,C,1.4390571117401123,227,2025-03-17T23:10:23.505044,C,3,MIR-2024-v01-t01-Q066-RespC-CorrectC-Score+3,True
MIR-2024-v01-t01-Q067,Prompt-001,claude-3-7-sonnet-20250219,C,C,1.436574935913086,351,2025-03-17T23:10:25.442515,B,-1,MIR-2024-v01-t01-Q067-RespC-CorrectB-Score-1,False
MIR-2024-v01-t01-Q068,Prompt-001,claude-3-7-sonnet-20250219,B,B,1.426802158355713,185,2025-03-17T23:10:27.370312,0,-1,MIR-2024-v01-t01-Q068-RespB-Correct0-Score-1,False
MIR-2024-v01-t01-Q069,Prompt-001,claude-3-7-sonnet-20250219,A,A,1.9412803649902344,189,2025-03-17T23:10:29.812552,A,3,MIR-2024-v01-t01-Q069-RespA-CorrectA-Score+3,True
MIR-2024-v01-t01-Q070,Prompt-001,claude-3-7-sonnet-20250219,B,B,1.4477362632751465,241,2025-03-17T23:10:31.761183,B,3,MIR-2024-v01-t01-Q070-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q071,Prompt-001,claude-3-7-sonnet-20250219,B,B,1.3005518913269043,273,2025-03-17T23:10:33.562738,B,3,MIR-2024-v01-t01-Q071-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q072,Prompt-001,claude-3-7-sonnet-20250219,D,D,1.1797816753387451,247,2025-03-17T23:10:35.243466,D,3,MIR-2024-v01-t01-Q072-RespD-CorrectD-Score+3,True
MIR-2024-v01-t01-Q073,Prompt-001,claude-3-7-sonnet-20250219,B,B,1.3164606094360352,211,2025-03-17T23:10:37.060919,B,3,MIR-2024-v01-t01-Q073-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q074,Prompt-001,claude-3-7-sonnet-20250219,C,C,1.4818720817565918,227,2025-03-17T23:10:39.043670,C,3,MIR-2024-v01-t01-Q074-RespC-CorrectC-Score+3,True
MIR-2024-v01-t01-Q075,Prompt-001,claude-3-7-sonnet-20250219,B,B,1.2163779735565186,231,2025-03-17T23:10:40.761011,B,3,MIR-2024-v01-t01-Q075-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q076,Prompt-001,claude-3-7-sonnet-20250219,A,A,1.4816391468048096,210,2025-03-17T23:10:42.743581,A,3,MIR-2024-v01-t01-Q076-RespA-CorrectA-Score+3,True
MIR-2024-v01-t01-Q077,Prompt-001,claude-3-7-sonnet-20250219,D,D,1.2570466995239258,183,2025-03-17T23:10:44.501545,D,3,MIR-2024-v01-t01-Q077-RespD-CorrectD-Score+3,True
MIR-2024-v01-t01-Q078,Prompt-001,claude-3-7-sonnet-20250219,C,C,1.3617112636566162,188,2025-03-17T23:10:46.364099,C,3,MIR-2024-v01-t01-Q078-RespC-CorrectC-Score+3,True
MIR-2024-v01-t01-Q079,Prompt-001,claude-3-7-sonnet-20250219,B,B,0.7768533229827881,149,2025-03-17T23:10:47.641941,B,3,MIR-2024-v01-t01-Q079-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q080,Prompt-001,claude-3-7-sonnet-20250219,A,A,1.3851919174194336,244,2025-03-17T23:10:49.528117,A,3,MIR-2024-v01-t01-Q080-RespA-CorrectA-Score+3,True
MIR-2024-v01-t01-Q081,Prompt-001,claude-3-7-sonnet-20250219,C,C,2.187222719192505,171,2025-03-17T23:10:52.216312,C,3,MIR-2024-v01-t01-Q081-RespC-CorrectC-Score+3,True
MIR-2024-v01-t01-Q082,Prompt-001,claude-3-7-sonnet-20250219,B,B,1.312483310699463,195,2025-03-17T23:10:54.029781,C,-1,MIR-2024-v01-t01-Q082-RespB-CorrectC-Score-1,False
MIR-2024-v01-t01-Q083,Prompt-001,claude-3-7-sonnet-20250219,B,B,1.3118600845336914,201,2025-03-17T23:10:55.842517,B,3,MIR-2024-v01-t01-Q083-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q084,Prompt-001,claude-3-7-sonnet-20250219,C,C,1.1060571670532227,341,2025-03-17T23:10:57.449551,C,3,MIR-2024-v01-t01-Q084-RespC-CorrectC-Score+3,True
MIR-2024-v01-t01-Q087,Prompt-001,claude-3-7-sonnet-20250219,B,B,1.18458890914917,176,2025-03-17T23:10:59.135136,B,3,MIR-2024-v01-t01-Q087-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q088,Prompt-001,claude-3-7-sonnet-20250219,D,D,0.6861159801483154,165,2025-03-17T23:11:00.322262,D,3,MIR-2024-v01-t01-Q088-RespD-CorrectD-Score+3,True
MIR-2024-v01-t01-Q089,Prompt-001,claude-3-7-sonnet-20250219,B,B,1.355339765548706,274,2025-03-17T23:11:02.178597,B,3,MIR-2024-v01-t01-Q089-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q090,Prompt-001,claude-3-7-sonnet-20250219,A,A,1.0344502925872803,227,2025-03-17T23:11:03.714070,A,3,MIR-2024-v01-t01-Q090-RespA-CorrectA-Score+3,True
MIR-2024-v01-t01-Q091,Prompt-001,claude-3-7-sonnet-20250219,D,D,1.3583152294158936,206,2025-03-17T23:11:05.573393,D,3,MIR-2024-v01-t01-Q091-RespD-CorrectD-Score+3,True
MIR-2024-v01-t01-Q092,Prompt-001,claude-3-7-sonnet-20250219,A,A,1.2819721698760986,165,2025-03-17T23:11:07.356278,A,3,MIR-2024-v01-t01-Q092-RespA-CorrectA-Score+3,True
MIR-2024-v01-t01-Q093,Prompt-001,claude-3-7-sonnet-20250219,C,C,1.2078728675842285,209,2025-03-17T23:11:09.065104,C,3,MIR-2024-v01-t01-Q093-RespC-CorrectC-Score+3,True
MIR-2024-v01-t01-Q094,Prompt-001,claude-3-7-sonnet-20250219,B,B,1.2771728038787842,252,2025-03-17T23:11:10.843287,B,3,MIR-2024-v01-t01-Q094-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q095,Prompt-001,claude-3-7-sonnet-20250219,D,D,1.136779546737671,211,2025-03-17T23:11:12.481090,D,3,MIR-2024-v01-t01-Q095-RespD-CorrectD-Score+3,True
MIR-2024-v01-t01-Q096,Prompt-001,claude-3-7-sonnet-20250219,B,B,0.6333010196685791,140,2025-03-17T23:11:13.615436,B,3,MIR-2024-v01-t01-Q096-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q097,Prompt-001,claude-3-7-sonnet-20250219,B,B,1.1483254432678223,208,2025-03-17T23:11:15.264745,B,3,MIR-2024-v01-t01-Q097-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q098,Prompt-001,claude-3-7-sonnet-20250219,D,D,1.1571626663208008,248,2025-03-17T23:11:16.922960,B,-1,MIR-2024-v01-t01-Q098-RespD-CorrectB-Score-1,False
MIR-2024-v01-t01-Q099,Prompt-001,claude-3-7-sonnet-20250219,A,A,1.0575976371765137,254,2025-03-17T23:11:18.481489,A,3,MIR-2024-v01-t01-Q099-RespA-CorrectA-Score+3,True
MIR-2024-v01-t01-Q100,Prompt-001,claude-3-7-sonnet-20250219,B,B,1.1101350784301758,254,2025-03-17T23:11:20.092536,B,3,MIR-2024-v01-t01-Q100-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q101,Prompt-001,claude-3-7-sonnet-20250219,A,A,1.0835340023040771,232,2025-03-17T23:11:21.676991,A,3,MIR-2024-v01-t01-Q101-RespA-CorrectA-Score+3,True
MIR-2024-v01-t01-Q102,Prompt-001,claude-3-7-sonnet-20250219,D,D,1.2364940643310547,222,2025-03-17T23:11:23.414505,D,3,MIR-2024-v01-t01-Q102-RespD-CorrectD-Score+3,True
MIR-2024-v01-t01-Q103,Prompt-001,claude-3-7-sonnet-20250219,B,B,1.324657678604126,213,2025-03-17T23:11:25.240167,B,3,MIR-2024-v01-t01-Q103-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q106,Prompt-001,claude-3-7-sonnet-20250219,B,B,1.3425450325012207,228,2025-03-17T23:11:27.083668,C,-1,MIR-2024-v01-t01-Q106-RespB-CorrectC-Score-1,False
MIR-2024-v01-t01-Q107,Prompt-001,claude-3-7-sonnet-20250219,C,C,1.0896542072296143,262,2025-03-17T23:11:28.674269,C,3,MIR-2024-v01-t01-Q107-RespC-CorrectC-Score+3,True
MIR-2024-v01-t01-Q108,Prompt-001,claude-3-7-sonnet-20250219,B,B,2.0035574436187744,245,2025-03-17T23:11:31.178714,B,3,MIR-2024-v01-t01-Q108-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q109,Prompt-001,claude-3-7-sonnet-20250219,D,D,1.1678471565246582,205,2025-03-17T23:11:32.847520,D,3,MIR-2024-v01-t01-Q109-RespD-CorrectD-Score+3,True
MIR-2024-v01-t01-Q112,Prompt-001,claude-3-7-sonnet-20250219,C,C,1.2369568347930908,189,2025-03-17T23:11:34.585473,C,3,MIR-2024-v01-t01-Q112-RespC-CorrectC-Score+3,True
MIR-2024-v01-t01-Q113,Prompt-001,claude-3-7-sonnet-20250219,D,D,1.1784765720367432,193,2025-03-17T23:11:36.264895,0,-1,MIR-2024-v01-t01-Q113-RespD-Correct0-Score-1,False
MIR-2024-v01-t01-Q114,Prompt-001,claude-3-7-sonnet-20250219,D,D,1.3968627452850342,241,2025-03-17T23:11:38.162848,D,3,MIR-2024-v01-t01-Q114-RespD-CorrectD-Score+3,True
MIR-2024-v01-t01-Q115,Prompt-001,claude-3-7-sonnet-20250219,D,D,1.2734324932098389,287,2025-03-17T23:11:39.937222,D,3,MIR-2024-v01-t01-Q115-RespD-CorrectD-Score+3,True
MIR-2024-v01-t01-Q116,Prompt-001,claude-3-7-sonnet-20250219,A,A,1.3098266124725342,184,2025-03-17T23:11:41.748027,A,3,MIR-2024-v01-t01-Q116-RespA-CorrectA-Score+3,True
MIR-2024-v01-t01-Q117,Prompt-001,claude-3-7-sonnet-20250219,D,D,1.4496259689331055,308,2025-03-17T23:11:43.698530,D,3,MIR-2024-v01-t01-Q117-RespD-CorrectD-Score+3,True
MIR-2024-v01-t01-Q118,Prompt-001,claude-3-7-sonnet-20250219,D,D,1.247542381286621,176,2025-03-17T23:11:45.446946,D,3,MIR-2024-v01-t01-Q118-RespD-CorrectD-Score+3,True
MIR-2024-v01-t01-Q119,Prompt-001,claude-3-7-sonnet-20250219,A,A,1.4408257007598877,178,2025-03-17T23:11:47.388752,A,3,MIR-2024-v01-t01-Q119-RespA-CorrectA-Score+3,True
MIR-2024-v01-t01-Q120,Prompt-001,claude-3-7-sonnet-20250219,C,C,1.2025272846221924,196,2025-03-17T23:11:49.092223,C,3,MIR-2024-v01-t01-Q120-RespC-CorrectC-Score+3,True
MIR-2024-v01-t01-Q121,Prompt-001,claude-3-7-sonnet-20250219,A,A,1.1115374565124512,275,2025-03-17T23:11:50.704760,A,3,MIR-2024-v01-t01-Q121-RespA-CorrectA-Score+3,True
MIR-2024-v01-t01-Q122,Prompt-001,claude-3-7-sonnet-20250219,B,B,1.180004596710205,244,2025-03-17T23:11:52.385690,B,3,MIR-2024-v01-t01-Q122-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q123,Prompt-001,claude-3-7-sonnet-20250219,D,D,1.3632569313049316,279,2025-03-17T23:11:54.249891,D,3,MIR-2024-v01-t01-Q123-RespD-CorrectD-Score+3,True
MIR-2024-v01-t01-Q124,Prompt-001,claude-3-7-sonnet-20250219,D,D,1.197420358657837,202,2025-03-17T23:11:55.948188,D,3,MIR-2024-v01-t01-Q124-RespD-CorrectD-Score+3,True
MIR-2024-v01-t01-Q125,Prompt-001,claude-3-7-sonnet-20250219,C,C,1.0763061046600342,249,2025-03-17T23:11:57.525465,B,-1,MIR-2024-v01-t01-Q125-RespC-CorrectB-Score-1,False
MIR-2024-v01-t01-Q126,Prompt-001,claude-3-7-sonnet-20250219,D,D,0.7457826137542725,146,2025-03-17T23:11:58.772079,D,3,MIR-2024-v01-t01-Q126-RespD-CorrectD-Score+3,True
MIR-2024-v01-t01-Q127,Prompt-001,claude-3-7-sonnet-20250219,A,A,1.307215929031372,241,2025-03-17T23:12:00.580167,A,3,MIR-2024-v01-t01-Q127-RespA-CorrectA-Score+3,True
MIR-2024-v01-t01-Q128,Prompt-001,claude-3-7-sonnet-20250219,B,B,1.3560528755187988,279,2025-03-17T23:12:02.437131,B,3,MIR-2024-v01-t01-Q128-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q129,Prompt-001,claude-3-7-sonnet-20250219,D,D,0.7518918514251709,141,2025-03-17T23:12:03.689957,D,3,MIR-2024-v01-t01-Q129-RespD-CorrectD-Score+3,True
MIR-2024-v01-t01-Q130,Prompt-001,claude-3-7-sonnet-20250219,C,C,1.30869722366333,202,2025-03-17T23:12:05.499593,C,3,MIR-2024-v01-t01-Q130-RespC-CorrectC-Score+3,True
MIR-2024-v01-t01-Q131,Prompt-001,claude-3-7-sonnet-20250219,C,C,1.2268943786621094,275,2025-03-17T23:12:07.227452,C,3,MIR-2024-v01-t01-Q131-RespC-CorrectC-Score+3,True
MIR-2024-v01-t01-Q132,Prompt-001,claude-3-7-sonnet-20250219,D,D,1.3632490634918213,235,2025-03-17T23:12:09.091648,D,3,MIR-2024-v01-t01-Q132-RespD-CorrectD-Score+3,True
MIR-2024-v01-t01-Q133,Prompt-001,claude-3-7-sonnet-20250219,A,A,1.2421700954437256,208,2025-03-17T23:12:10.834786,A,3,MIR-2024-v01-t01-Q133-RespA-CorrectA-Score+3,True
MIR-2024-v01-t01-Q134,Prompt-001,claude-3-7-sonnet-20250219,C,C,1.2576029300689697,171,2025-03-17T23:12:12.593259,C,3,MIR-2024-v01-t01-Q134-RespC-CorrectC-Score+3,True
MIR-2024-v01-t01-Q135,Prompt-001,claude-3-7-sonnet-20250219,A,A,1.1826326847076416,260,2025-03-17T23:12:14.276867,A,3,MIR-2024-v01-t01-Q135-RespA-CorrectA-Score+3,True
MIR-2024-v01-t01-Q138,Prompt-001,claude-3-7-sonnet-20250219,C,C,1.2316718101501465,185,2025-03-17T23:12:16.009478,C,3,MIR-2024-v01-t01-Q138-RespC-CorrectC-Score+3,True
MIR-2024-v01-t01-Q139,Prompt-001,claude-3-7-sonnet-20250219,A,A,1.415351390838623,196,2025-03-17T23:12:17.925840,A,3,MIR-2024-v01-t01-Q139-RespA-CorrectA-Score+3,True
MIR-2024-v01-t01-Q140,Prompt-001,claude-3-7-sonnet-20250219,C,C,1.1229455471038818,156,2025-03-17T23:12:19.549683,C,3,MIR-2024-v01-t01-Q140-RespC-CorrectC-Score+3,True
MIR-2024-v01-t01-Q141,Prompt-001,claude-3-7-sonnet-20250219,B,B,0.8305318355560303,145,2025-03-17T23:12:20.881151,B,3,MIR-2024-v01-t01-Q141-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q142,Prompt-001,claude-3-7-sonnet-20250219,C,C,1.2947227954864502,189,2025-03-17T23:12:22.676828,C,3,MIR-2024-v01-t01-Q142-RespC-CorrectC-Score+3,True
MIR-2024-v01-t01-Q143,Prompt-001,claude-3-7-sonnet-20250219,B,B,1.2265713214874268,219,2025-03-17T23:12:24.404321,A,-1,MIR-2024-v01-t01-Q143-RespB-CorrectA-Score-1,False
MIR-2024-v01-t01-Q145,Prompt-001,claude-3-7-sonnet-20250219,C,C,1.1432149410247803,299,2025-03-17T23:12:26.048465,C,3,MIR-2024-v01-t01-Q145-RespC-CorrectC-Score+3,True
MIR-2024-v01-t01-Q146,Prompt-001,claude-3-7-sonnet-20250219,B,B,1.348299264907837,183,2025-03-17T23:12:27.897669,C,-1,MIR-2024-v01-t01-Q146-RespB-CorrectC-Score-1,False
MIR-2024-v01-t01-Q147,Prompt-001,claude-3-7-sonnet-20250219,C,C,1.3043136596679688,209,2025-03-17T23:12:29.702937,C,3,MIR-2024-v01-t01-Q147-RespC-CorrectC-Score+3,True
MIR-2024-v01-t01-Q148,Prompt-001,claude-3-7-sonnet-20250219,A,A,1.4512667655944824,300,2025-03-17T23:12:31.655065,A,3,MIR-2024-v01-t01-Q148-RespA-CorrectA-Score+3,True
MIR-2024-v01-t01-Q149,Prompt-001,claude-3-7-sonnet-20250219,C,C,1.3665480613708496,201,2025-03-17T23:12:33.522534,C,3,MIR-2024-v01-t01-Q149-RespC-CorrectC-Score+3,True
MIR-2024-v01-t01-Q150,Prompt-001,claude-3-7-sonnet-20250219,D,D,1.2452149391174316,182,2025-03-17T23:12:35.268722,D,3,MIR-2024-v01-t01-Q150-RespD-CorrectD-Score+3,True
MIR-2024-v01-t01-Q151,Prompt-001,claude-3-7-sonnet-20250219,A,A,0.6887848377227783,148,2025-03-17T23:12:36.458440,A,3,MIR-2024-v01-t01-Q151-RespA-CorrectA-Score+3,True
MIR-2024-v01-t01-Q152,Prompt-001,claude-3-7-sonnet-20250219,A,A,1.0267748832702637,235,2025-03-17T23:12:37.986205,A,3,MIR-2024-v01-t01-Q152-RespA-CorrectA-Score+3,True
MIR-2024-v01-t01-Q153,Prompt-001,claude-3-7-sonnet-20250219,C,C,1.1918964385986328,166,2025-03-17T23:12:39.678960,C,3,MIR-2024-v01-t01-Q153-RespC-CorrectC-Score+3,True
